ForceDecks Raw Data Export,1.0
Weight,53.86
Frequency,500
Recording Date,2024-03-18T16:31:37
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 3)"
Analysis Date,2024-03-18T16:31:58
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Left,Right,,Acceleration,Velocity,Height,Power,Impulse
37.978,271.727905,257.637537,,0,0,0,0,0
37.98,270.727905,259.637537,,0,0,0,0,0
37.982,270.727905,259.637537,,0,0,0,0,0
37.984,270.727905,258.637537,,0,0,0,0,0
37.986,272.727905,258.637537,,0,0,0,0,0
37.988,269.727905,257.637537,,0,0,0,0,0
37.99,268.727905,257.637537,,0,0,0,0,0
37.992,269.727905,259.637537,,0,0,0,0,0
37.994,269.727905,257.637537,,0,0,0,0,0
37.996,269.727905,257.637537,,0,0,0,0,0
37.998,269.727905,259.637537,,0,0,0,0,0
38,270.727905,259.637537,,0,0,0,0,0
38.002,271.727905,257.637537,,0,0,0,0,0
38.004,267.727905,258.637537,,0,0,0,0,0
38.006,270.727905,256.637537,,0,0,0,0,0
38.008,271.727905,258.637537,,0,0,0,0,0
38.01,269.727905,259.637537,,0,0,0,0,0
38.012,271.727905,258.637537,,0,0,0,0,0
38.014,269.727905,259.637537,,0,0,0,0,0
38.016,271.727905,257.637537,,0,0,0,0,0
38.018,270.727905,259.637537,,0,0,0,0,0
38.02,268.727905,258.637537,,0,0,0,0,0
38.022,269.727905,258.637537,,0,0,0,0,0
38.024,271.727905,257.637537,,0,0,0,0,0
38.026,269.727905,259.637537,,0,0,0,0,0
38.028,268.727905,257.637537,,0,0,0,0,0
38.03,269.727905,257.637537,,0,0,0,0,0
38.032,271.727905,256.637537,,0,0,0,0,0
38.034,269.727905,259.637537,,0,0,0,0,0
38.036,269.727905,258.637537,,0,0,0,0,0
38.038,269.727905,258.637537,,0,0,0,0,0
38.04,270.727905,258.637537,,0,0,0,0,0
38.042,269.727905,257.637537,,0,0,0,0,0
38.044,269.727905,258.637537,,0,0,0,0,0
38.046,269.727905,258.637537,,0,0,0,0,0
38.048,269.727905,259.637537,,0,0,0,0,0
38.05,270.727905,259.637537,,0,0,0,0,0
38.052,270.727905,256.637537,,0,0,0,0,0
38.054,269.727905,259.637537,,0,0,0,0,0
38.056,271.727905,258.637537,,0,0,0,0,0
38.058,268.727905,258.637537,,0,0,0,0,0
38.06,269.727905,259.637537,,0,0,0,0,0
38.062,270.727905,257.637537,,0,0,0,0,0
38.064,271.727905,258.637537,,0,0,0,0,0
38.066,271.727905,258.637537,,0,0,0,0,0
38.068,269.727905,257.637537,,0,0,0,0,0
38.07,270.727905,256.637537,,0,0,0,0,0
38.072,271.727905,258.637537,,0,0,0,0,0
38.074,270.727905,257.637537,,0,0,0,0,0
38.076,269.727905,256.637537,,0,0,0,0,0
38.078,270.727905,258.637537,,0,0,0,0,0
38.08,270.727905,259.637537,,0,0,0,0,0
38.082,270.727905,257.637537,,0,0,0,0,0
38.084,270.727905,258.637537,,0,0,0,0,0
38.086,268.727905,259.637537,,0,0,0,0,0
38.088,271.727905,259.637537,,0,0,0,0,0
38.09,271.727905,260.637537,,0,0,0,0,0
38.092,268.727905,258.637537,,0,0,0,0,0
38.094,271.727905,259.637537,,0,0,0,0,0
38.096,268.727905,258.637537,,0,0,0,0,0
38.098,270.727905,259.637537,,0,0,0,0,0
38.1,270.727905,258.637537,,0,0,0,0,0
38.102,272.727905,260.637537,,0,0,0,0,0
38.104,270.727905,259.637537,,0,0,0,0,0
38.106,268.727905,259.637537,,0,0,0,0,0
38.108,268.727905,260.637537,,0,0,0,0,0
38.11,270.727905,259.637537,,0,0,0,0,0
38.112,268.727905,258.637537,,0,0,0,0,0
38.114,267.727905,258.637537,,0,0,0,0,0
38.116,271.727905,257.637537,,0,0,0,0,0
38.118,270.727905,259.637537,,0,0,0,0,0
38.12,270.727905,258.637537,,0,0,0,0,0
38.122,271.727905,258.637537,,0,0,0,0,0
38.124,270.727905,259.637537,,0,0,0,0,0
38.126,268.727905,257.637537,,0,0,0,0,0
38.128,269.727905,260.637537,,0,0,0,0,0
38.13,269.727905,257.637537,,0,0,0,0,0
