ForceDecks Raw Data Export,1.0
Weight,53.86
Frequency,500
Recording Date,2024-03-18T16:31:37
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 4)"
Analysis Date,2024-03-18T16:31:58
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Left,Right,,Acceleration,Velocity,Height,Power,Impulse
48.032,268.727905,262.637537,,0,0,0,0,0
48.034,270.727905,260.637537,,0,0,0,0,0
48.036,268.727905,262.637537,,0,0,0,0,0
48.038,268.727905,264.637537,,0,0,0,0,0
48.04,270.727905,260.637537,,0,0,0,0,0
48.042,269.727905,263.637537,,0,0,0,0,0
48.044,267.727905,260.637537,,0,0,0,0,0
48.046,267.727905,262.637537,,0,0,0,0,0
48.048,270.727905,264.637537,,0,0,0,0,0
48.05,268.727905,261.637537,,0,0,0,0,0
48.052,269.727905,261.637537,,0,0,0,0,0
48.054,266.727905,262.637537,,0,0,0,0,0
48.056,267.727905,261.637537,,0,0,0,0,0
48.058,266.727905,259.637537,,0,0,0,0,0
48.06,266.727905,259.637537,,0,0,0,0,0
48.062,270.727905,262.637537,,0,0,0,0,0
48.064,267.727905,260.637537,,0,0,0,0,0
48.066,267.727905,259.637537,,0,0,0,0,0
48.068,268.727905,261.637537,,0,0,0,0,0
48.07,266.727905,263.637537,,0,0,0,0,0
48.072,267.727905,260.637537,,0,0,0,0,0
48.074,267.727905,260.637537,,0,0,0,0,0
48.076,267.727905,260.637537,,0,0,0,0,0
48.078,269.727905,260.637537,,0,0,0,0,0
48.08,269.727905,261.637537,,0,0,0,0,0
48.082,268.727905,259.637537,,0,0,0,0,0
48.084,269.727905,259.637537,,0,0,0,0,0
48.086,267.727905,258.637537,,0,0,0,0,0
48.088,267.727905,259.637537,,0,0,0,0,0
48.09,266.727905,260.637537,,0,0,0,0,0
48.092,267.727905,260.637537,,0,0,0,0,0
48.094,268.727905,257.637537,,0,0,0,0,0
48.096,267.727905,258.637537,,0,0,0,0,0
48.098,269.727905,260.637537,,0,0,0,0,0
48.1,270.727905,260.637537,,0,0,0,0,0
48.102,268.727905,259.637537,,0,0,0,0,0
48.104,267.727905,258.637537,,0,0,0,0,0
48.106,266.727905,259.637537,,0,0,0,0,0
48.108,267.727905,258.637537,,0,0,0,0,0
48.11,266.727905,259.637537,,0,0,0,0,0
48.112,268.727905,256.637537,,0,0,0,0,0
48.114,267.727905,257.637537,,0,0,0,0,0
48.116,268.727905,258.637537,,0,0,0,0,0
48.118,271.727905,258.637537,,0,0,0,0,0
48.12,268.727905,257.637537,,0,0,0,0,0
48.122,270.727905,260.637537,,0,0,0,0,0
48.124,267.727905,257.637537,,0,0,0,0,0
48.126,267.727905,257.637537,,0,0,0,0,0
48.128,266.727905,255.637537,,0,0,0,0,0
48.13,268.727905,257.637537,,0,0,0,0,0
48.132,269.727905,258.637537,,0,0,0,0,0
48.134,267.727905,259.637537,,0,0,0,0,0
48.136,267.727905,259.637537,,0,0,0,0,0
48.138,267.727905,256.637537,,0,0,0,0,0
48.14,266.727905,257.637537,,0,0,0,0,0
48.142,268.727905,258.637537,,0,0,0,0,0
48.144,268.727905,259.637537,,0,0,0,0,0
48.146,269.727905,258.637537,,0,0,0,0,0
48.148,268.727905,257.637537,,0,0,0,0,0
48.15,270.727905,258.637537,,0,0,0,0,0
48.152,269.727905,257.637537,,0,0,0,0,0
48.154,268.727905,258.637537,,0,0,0,0,0
48.156,270.727905,260.637537,,0,0,0,0,0
48.158,268.727905,257.637537,,0,0,0,0,0
48.16,270.727905,258.637537,,0,0,0,0,0
48.162,273.727905,258.637537,,0,0,0,0,0
48.164,270.727905,258.637537,,0,0,0,0,0
48.166,271.727905,258.637537,,0,0,0,0,0
48.168,270.727905,256.637537,,0,0,0,0,0
48.17,270.727905,256.637537,,0,0,0,0,0
48.172,271.727905,260.637537,,0,0,0,0,0
48.174,269.727905,256.637537,,0,0,0,0,0
48.176,271.727905,258.637537,,0,0,0,0,0
48.178,270.727905,256.637537,,0,0,0,0,0
48.18,270.727905,258.637537,,0,0,0,0,0
48.182,271.727905,259.637537,,0,0,0,0,0
48.184,271.727905,258.637537,,0,0,0,0,0
48.186,269.727905,256.637537,,0,0,0,0,0
48.188,271.727905,258.637537,,0,0,0,0,0
48.19,271.727905,257.637537,,0,0,0,0,0
48.192,272.727905,258.637537,,0,0,0,0,0
48.194,273.727905,257.637537,,0,0,0,0,0
48.196,269.727905,258.637537,,0,0,0,0,0
48.198,271.727905,258.637537,,0,0,0,0,0
48.2,269.727905,257.637537,,0,0,0,0,0
48.202,272.727905,255.637537,,0,0,0,0,0
48.204,271.727905,258.637537,,0,0,0,0,0
48.206,270.727905,256.637537,,0,0,0,0,0
48.208,271.727905,255.637537,,0,0,0,0,0
48.21,272.727905,258.637537,,0,0,0,0,0
48.212,272.727905,258.637537,,0,0,0,0,0
48.214,272.727905,256.637537,,0,0,0,0,0
48.216,271.727905,257.637537,,0,0,0,0,0
48.218,274.727905,255.637537,,0,0,0,0,0
48.22,272.727905,257.637537,,0,0,0,0,0
48.222,272.727905,258.637537,,0,0,0,0,0
48.224,273.727905,256.637537,,0,0,0,0,0
48.226,273.727905,257.637537,,0,0,0,0,0
48.228,271.727905,255.637537,,0,0,0,0,0
48.23,271.727905,254.637537,,0,0,0,0,0
48.232,271.727905,257.637537,,0,0,0,0,0
48.234,272.727905,255.637537,,0,0,0,0,0
48.236,271.727905,258.637537,,0,0,0,0,0
48.238,273.727905,255.637537,,0,0,0,0,0
48.24,272.727905,256.637537,,0,0,0,0,0
48.242,271.727905,257.637537,,0,0,0,0,0
48.244,273.727905,256.637537,,0,0,0,0,0
48.246,272.727905,257.637537,,0,0,0,0,0
48.248,274.727905,258.637537,,0,0,0,0,0
48.25,272.727905,256.637537,,0,0,0,0,0
48.252,272.727905,257.637537,,0,0,0,0,0
48.254,272.727905,256.637537,,0,0,0,0,0
48.256,273.727905,256.637537,,0,0,0,0,0
48.258,271.727905,255.637537,,0,0,0,0,0
48.26,272.727905,256.637537,,0,0,0,0,0
48.262,272.727905,257.637537,,0,0,0,0,0
48.264,273.727905,254.637537,,0,0,0,0,0
48.266,275.727905,254.637537,,0,0,0,0,0
48.268,274.727905,257.637537,,0,0,0,0,0
48.27,275.727905,258.637537,,0,0,0,0,0
48.272,272.727905,255.637537,,0,0,0,0,0
48.274,272.727905,256.637537,,0,0,0,0,0
48.276,275.727905,256.637537,,0,0,0,0,0
48.278,271.727905,257.637537,,0,0,0,0,0
48.28,272.727905,255.637537,,0,0,0,0,0
48.282,273.727905,256.637537,,0,0,0,0,0
48.284,274.727905,258.637537,,0,0,0,0,0
48.286,271.727905,255.637537,,0,0,0,0,0
48.288,272.727905,256.637537,,0,0,0,0,0
48.29,271.727905,257.637537,,0,0,0,0,0
48.292,272.727905,256.637537,,0,0,0,0,0
48.294,272.727905,255.637537,,0,0,0,0,0
48.296,270.727905,256.637537,,0,0,0,0,0
48.298,272.727905,255.637537,,0,0,0,0,0
48.3,271.727905,255.637537,,0,0,0,0,0
48.302,272.727905,256.637537,,0,0,0,0,0
48.304,271.727905,256.637537,,0,0,0,0,0
48.306,270.727905,254.637537,,0,0,0,0,0
48.308,272.727905,253.637537,,0,0,0,0,0
48.31,271.727905,254.637537,,0,0,0,0,0
48.312,270.727905,256.637537,,0,0,0,0,0
48.314,271.727905,254.637537,,0,0,0,0,0
48.316,272.727905,255.637537,,0,0,0,0,0
48.318,270.727905,255.637537,,0,0,0,0,0
48.32,272.727905,254.637537,,0,0,0,0,0
48.322,270.727905,254.637537,,0,0,0,0,0
48.324,270.727905,253.637537,,0,0,0,0,0
48.326,271.727905,255.637537,,0,0,0,0,0
48.328,272.727905,254.637537,,0,0,0,0,0
48.33,272.727905,254.637537,,0,0,0,0,0
48.332,272.727905,254.637537,,0,0,0,0,0
48.334,272.727905,254.637537,,0,0,0,0,0
48.336,271.727905,254.637537,,0,0,0,0,0
48.338,272.727905,254.637537,,0,0,0,0,0
48.34,274.727905,254.637537,,0,0,0,0,0
48.342,270.727905,255.637537,,0,0,0,0,0
48.344,272.727905,256.637537,,0,0,0,0,0
48.346,271.727905,255.637537,,0,0,0,0,0
48.348,272.727905,253.637537,,0,0,0,0,0
48.35,271.727905,254.637537,,0,0,0,0,0
48.352,271.727905,252.637537,,0,0,0,0,0
48.354,272.727905,252.637537,,0,0,0,0,0
48.356,272.727905,253.637537,,0,0,0,0,0
48.358,272.727905,254.637537,,0,0,0,0,0
48.36,270.727905,251.637537,,0,0,0,0,0
48.362,270.727905,253.637537,,0,0,0,0,0
48.364,271.727905,254.637537,,0,0,0,0,0
48.366,272.727905,254.637537,,0,0,0,0,0
48.368,270.727905,253.637537,,0,0,0,0,0
48.37,271.727905,252.637537,,0,0,0,0,0
48.372,270.727905,251.637537,,0,0,0,0,0
48.374,270.727905,254.637537,,0,0,0,0,0
48.376,268.727905,253.637537,,0,0,0,0,0
48.378,272.727905,251.637537,,0,0,0,0,0
48.38,272.727905,253.637537,,0,0,0,0,0
48.382,271.727905,253.637537,,0,0,0,0,0
48.384,270.727905,252.637537,,0,0,0,0,0
48.386,272.727905,253.637537,,0,0,0,0,0
48.388,272.727905,253.637537,,0,0,0,0,0
48.39,274.727905,252.637537,,0,0,0,0,0
48.392,271.727905,253.637537,,0,0,0,0,0
48.394,272.727905,252.637537,,0,0,0,0,0
48.396,271.727905,253.637537,,0,0,0,0,0
48.398,271.727905,254.637537,,0,0,0,0,0
48.4,274.727905,254.637537,,0,0,0,0,0
48.402,274.727905,252.637537,,0,0,0,0,0
48.404,274.727905,253.637537,,0,0,0,0,0
48.406,275.727905,254.637537,,0,0,0,0,0
48.408,274.727905,254.637537,,0,0,0,0,0
48.41,275.727905,255.637537,,0,0,0,0,0
48.412,274.727905,253.637537,,0,0,0,0,0
48.414,274.727905,253.637537,,0,0,0,0,0
48.416,277.727905,254.637537,,0,0,0,0,0
48.418,276.727905,253.637537,,0,0,0,0,0
48.42,275.727905,255.637537,,0,0,0,0,0
48.422,277.727905,253.637537,,0,0,0,0,0
48.424,275.727905,256.637537,,0,0,0,0,0
48.426,276.727905,254.637537,,0,0,0,0,0
48.428,277.727905,256.637537,,0,0,0,0,0
48.43,277.727905,255.637537,,0,0,0,0,0
48.432,275.727905,255.637537,,0,0,0,0,0
48.434,279.727905,257.637537,,0,0,0,0,0
48.436,276.727905,257.637537,,0,0,0,0,0
48.438,277.727905,254.637537,,0,0,0,0,0
48.44,277.727905,258.637537,,0,0,0,0,0
48.442,277.727905,257.637537,,0,0,0,0,0
48.444,278.727905,258.637537,,0,0,0,0,0
48.446,279.727905,259.637537,,0,0,0,0,0
48.448,277.727905,260.637537,,0,0,0,0,0
48.45,276.727905,258.637537,,0,0,0,0,0
