ForceDecks Raw Data Export,1.0
Weight,53.86
Frequency,500
Recording Date,2024-03-18T16:31:37
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 1)"
Analysis Date,2024-03-18T16:31:58
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Left,Right,,Acceleration,Velocity,Height,Power,Impulse
15.798,268.727905,259.637537,,0,0,0,0,0
15.8,269.727905,261.637537,,0,0,0,0,0
15.802,268.727905,258.637537,,0,0,0,0,0
15.804,268.727905,259.637537,,0,0,0,0,0
15.806,269.727905,259.637537,,0,0,0,0,0
15.808,268.727905,259.637537,,0,0,0,0,0
15.81,269.727905,258.637537,,0,0,0,0,0
15.812,267.727905,260.637537,,0,0,0,0,0
15.814,271.727905,259.637537,,0,0,0,0,0
15.816,268.727905,258.637537,,0,0,0,0,0
15.818,268.727905,259.637537,,0,0,0,0,0
15.82,267.727905,259.637537,,0,0,0,0,0
15.822,266.727905,257.637537,,0,0,0,0,0
15.824,267.727905,260.637537,,0,0,0,0,0
15.826,268.727905,261.637537,,0,0,0,0,0
15.828,268.727905,260.637537,,0,0,0,0,0
15.83,269.727905,259.637537,,0,0,0,0,0
15.832,268.727905,259.637537,,0,0,0,0,0
15.834,268.727905,258.637537,,0,0,0,0,0
15.836,267.727905,260.637537,,0,0,0,0,0
15.838,270.727905,259.637537,,0,0,0,0,0
15.84,269.727905,258.637537,,0,0,0,0,0
15.842,271.727905,262.637537,,0,0,0,0,0
15.844,269.727905,259.637537,,0,0,0,0,0
15.846,268.727905,258.637537,,0,0,0,0,0
15.848,267.727905,258.637537,,0,0,0,0,0
15.85,270.727905,259.637537,,0,0,0,0,0
15.852,269.727905,259.637537,,0,0,0,0,0
15.854,268.727905,259.637537,,0,0,0,0,0
15.856,267.727905,258.637537,,0,0,0,0,0
15.858,269.727905,258.637537,,0,0,0,0,0
15.86,270.727905,258.637537,,0,0,0,0,0
15.862,268.727905,259.637537,,0,0,0,0,0
15.864,269.727905,259.637537,,0,0,0,0,0
15.866,266.727905,259.637537,,0,0,0,0,0
15.868,271.727905,258.637537,,0,0,0,0,0
15.87,268.727905,260.637537,,0,0,0,0,0
15.872,269.727905,260.637537,,0,0,0,0,0
15.874,269.727905,260.637537,,0,0,0,0,0
15.876,269.727905,259.637537,,0,0,0,0,0
15.878,270.727905,260.637537,,0,0,0,0,0
15.88,268.727905,260.637537,,0,0,0,0,0
15.882,271.727905,259.637537,,0,0,0,0,0
15.884,271.727905,258.637537,,0,0,0,0,0
15.886,267.727905,260.637537,,0,0,0,0,0
15.888,268.727905,259.637537,,0,0,0,0,0
15.89,272.727905,257.637537,,0,0,0,0,0
15.892,271.727905,259.637537,,0,0,0,0,0
15.894,270.727905,258.637537,,0,0,0,0,0
15.896,268.727905,260.637537,,0,0,0,0,0
15.898,269.727905,259.637537,,0,0,0,0,0
15.9,269.727905,257.637537,,0,0,0,0,0
15.902,270.727905,258.637537,,0,0,0,0,0
15.904,270.727905,257.637537,,0,0,0,0,0
15.906,268.727905,258.637537,,0,0,0,0,0
15.908,271.727905,260.637537,,0,0,0,0,0
15.91,270.727905,258.637537,,0,0,0,0,0
15.912,269.727905,257.637537,,0,0,0,0,0
15.914,272.727905,259.637537,,0,0,0,0,0
15.916,271.727905,257.637537,,0,0,0,0,0
15.918,269.727905,257.637537,,0,0,0,0,0
15.92,271.727905,257.637537,,0,0,0,0,0
15.922,273.727905,256.637537,,0,0,0,0,0
15.924,267.727905,255.637537,,0,0,0,0,0
15.926,272.727905,257.637537,,0,0,0,0,0
15.928,271.727905,257.637537,,0,0,0,0,0
15.93,270.727905,255.637537,,0,0,0,0,0
15.932,272.727905,257.637537,,0,0,0,0,0
15.934,272.727905,256.637537,,0,0,0,0,0
15.936,271.727905,256.637537,,0,0,0,0,0
15.938,271.727905,256.637537,,0,0,0,0,0
15.94,272.727905,256.637537,,0,0,0,0,0
15.942,271.727905,255.637537,,0,0,0,0,0
15.944,272.727905,257.637537,,0,0,0,0,0
15.946,274.727905,257.637537,,0,0,0,0,0
15.948,273.727905,258.637537,,0,0,0,0,0
15.95,273.727905,257.637537,,0,0,0,0,0
15.952,274.727905,259.637537,,0,0,0,0,0
15.954,273.727905,258.637537,,0,0,0,0,0
15.956,274.727905,257.637537,,0,0,0,0,0
15.958,275.727905,256.637537,,0,0,0,0,0
15.96,276.727905,256.637537,,0,0,0,0,0
15.962,275.727905,258.637537,,0,0,0,0,0
15.964,278.727905,258.637537,,0,0,0,0,0
15.966,277.727905,257.637537,,0,0,0,0,0
15.968,279.727905,259.637537,,0,0,0,0,0
15.97,277.727905,259.637537,,0,0,0,0,0
15.972,278.727905,259.637537,,0,0,0,0,0
15.974,279.727905,258.637537,,0,0,0,0,0
