ForceDecks Raw Data Export,2.0
Weight,53.86
Frequency,200
Recording Date,2024-03-18T16:34:46
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 3)"
Analysis Date,2024-03-18T16:35:04
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
39.325,-0.156553,0,0,139.727549,-8.266021,-45.268186,,-0.163835,0.34284,-0.385316,0.049757,44.779733,10.408374,54.760316,29.779126
39.33,1.343447,0,0,142.227549,-6.823509,-45.230075,,-0.413835,0.84284,0.614684,0.299757,45.029733,11.158374,56.010316,30.029126
39.335,1.843447,0,0,140.727549,-6.459225,-46.477841,,0.336165,1.09284,0.114684,0.299757,43.779733,11.408374,55.260316,30.279126
39.34,2.843447,0,0,139.477549,-8.060372,-45.735588,,-0.163835,1.84284,-0.135316,1.299757,44.529733,10.408374,54.760316,29.779126
39.345,-0.406553,0,0,141.727549,-6.847581,-43.108857,,-0.663835,0.84284,-0.885316,0.299757,45.279733,11.408374,55.510316,29.529126
39.35,1.593447,0,0,139.977549,-7.152868,-48.651286,,0.586165,0.84284,0.114684,0.049757,43.779733,10.408374,55.510316,30.279126
39.355,-0.656553,0,0,140.727549,-6.89624,-47.243505,,-0.913835,0.59284,-0.385316,0.049757,44.029733,10.908374,55.510316,30.279126
39.36,1.343447,0,0,140.727549,-6.459225,-44.946514,,0.336165,1.59284,-0.885316,0.299757,44.279733,11.408374,55.260316,29.779126
39.365,0.843447,0,0,141.477549,-6.642332,-47.373861,,-0.913835,1.34284,-0.135316,0.549757,44.279733,10.908374,56.010316,30.279126
39.37,0.343447,0,0,141.977549,-8.351608,-47.207025,,-0.163835,1.09284,-0.885316,0.299757,44.779733,10.658374,55.510316,31.029126
39.375,-0.656553,0,0,140.977549,-6.229651,-49.070492,,-0.913835,1.59284,-1.385316,0.049757,43.529733,10.908374,56.010316,30.529126
