ForceDecks Raw Data Export,1.0
Weight,53.86
Frequency,500
Recording Date,2024-03-18T16:31:37
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 2)"
Analysis Date,2024-03-18T16:31:58
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Left,Right,,Acceleration,Velocity,Height,Power,Impulse
28.1,274.727905,253.637537,,0,0,0,0,0
28.102,273.727905,255.637537,,0,0,0,0,0
28.104,274.727905,252.637537,,0,0,0,0,0
28.106,274.727905,255.637537,,0,0,0,0,0
28.108,274.727905,253.637537,,0,0,0,0,0
28.11,275.727905,254.637537,,0,0,0,0,0
28.112,272.727905,253.637537,,0,0,0,0,0
28.114,274.727905,252.637537,,0,0,0,0,0
28.116,273.727905,252.637537,,0,0,0,0,0
28.118,276.727905,254.637537,,0,0,0,0,0
28.12,274.727905,254.637537,,0,0,0,0,0
28.122,273.727905,252.637537,,0,0,0,0,0
28.124,273.727905,255.637537,,0,0,0,0,0
28.126,274.727905,254.637537,,0,0,0,0,0
28.128,272.727905,253.637537,,0,0,0,0,0
28.13,273.727905,253.637537,,0,0,0,0,0
28.132,274.727905,253.637537,,0,0,0,0,0
28.134,274.727905,253.637537,,0,0,0,0,0
28.136,273.727905,253.637537,,0,0,0,0,0
28.138,273.727905,254.637537,,0,0,0,0,0
28.14,274.727905,255.637537,,0,0,0,0,0
28.142,272.727905,253.637537,,0,0,0,0,0
28.144,274.727905,252.637537,,0,0,0,0,0
28.146,270.727905,253.637537,,0,0,0,0,0
28.148,272.727905,255.637537,,0,0,0,0,0
28.15,270.727905,255.637537,,0,0,0,0,0
28.152,274.727905,253.637537,,0,0,0,0,0
28.154,273.727905,254.637537,,0,0,0,0,0
28.156,273.727905,252.637537,,0,0,0,0,0
28.158,272.727905,253.637537,,0,0,0,0,0
28.16,271.727905,252.637537,,0,0,0,0,0
28.162,274.727905,254.637537,,0,0,0,0,0
28.164,272.727905,253.637537,,0,0,0,0,0
28.166,271.727905,254.637537,,0,0,0,0,0
28.168,273.727905,254.637537,,0,0,0,0,0
28.17,274.727905,254.637537,,0,0,0,0,0
28.172,272.727905,253.637537,,0,0,0,0,0
28.174,273.727905,253.637537,,0,0,0,0,0
28.176,274.727905,253.637537,,0,0,0,0,0
28.178,272.727905,252.637537,,0,0,0,0,0
28.18,273.727905,254.637537,,0,0,0,0,0
28.182,273.727905,254.637537,,0,0,0,0,0
28.184,274.727905,254.637537,,0,0,0,0,0
28.186,274.727905,255.637537,,0,0,0,0,0
28.188,275.727905,254.637537,,0,0,0,0,0
28.19,275.727905,254.637537,,0,0,0,0,0
28.192,271.727905,254.637537,,0,0,0,0,0
28.194,271.727905,253.637537,,0,0,0,0,0
28.196,273.727905,254.637537,,0,0,0,0,0
28.198,273.727905,253.637537,,0,0,0,0,0
28.2,271.727905,255.637537,,0,0,0,0,0
28.202,274.727905,256.637537,,0,0,0,0,0
28.204,273.727905,254.637537,,0,0,0,0,0
28.206,273.727905,254.637537,,0,0,0,0,0
28.208,272.727905,255.637537,,0,0,0,0,0
28.21,272.727905,253.637537,,0,0,0,0,0
28.212,274.727905,254.637537,,0,0,0,0,0
28.214,273.727905,253.637537,,0,0,0,0,0
28.216,273.727905,254.637537,,0,0,0,0,0
28.218,273.727905,253.637537,,0,0,0,0,0
28.22,273.727905,252.637537,,0,0,0,0,0
28.222,273.727905,254.637537,,0,0,0,0,0
28.224,274.727905,255.637537,,0,0,0,0,0
28.226,273.727905,254.637537,,0,0,0,0,0
28.228,275.727905,254.637537,,0,0,0,0,0
28.23,273.727905,255.637537,,0,0,0,0,0
28.232,275.727905,254.637537,,0,0,0,0,0
28.234,273.727905,255.637537,,0,0,0,0,0
28.236,274.727905,254.637537,,0,0,0,0,0
28.238,274.727905,253.637537,,0,0,0,0,0
28.24,273.727905,254.637537,,0,0,0,0,0
28.242,273.727905,252.637537,,0,0,0,0,0
28.244,272.727905,254.637537,,0,0,0,0,0
28.246,276.727905,253.637537,,0,0,0,0,0
28.248,271.727905,254.637537,,0,0,0,0,0
28.25,274.727905,254.637537,,0,0,0,0,0
28.252,274.727905,255.637537,,0,0,0,0,0
28.254,275.727905,255.637537,,0,0,0,0,0
28.256,273.727905,254.637537,,0,0,0,0,0
28.258,272.727905,253.637537,,0,0,0,0,0
28.26,273.727905,254.637537,,0,0,0,0,0
28.262,273.727905,255.637537,,0,0,0,0,0
28.264,274.727905,253.637537,,0,0,0,0,0
28.266,274.727905,253.637537,,0,0,0,0,0
28.268,276.727905,256.637537,,0,0,0,0,0
28.27,276.727905,254.637537,,0,0,0,0,0
28.272,274.727905,255.637537,,0,0,0,0,0
28.274,275.727905,255.637537,,0,0,0,0,0
28.276,274.727905,252.637537,,0,0,0,0,0
28.278,273.727905,255.637537,,0,0,0,0,0
28.28,275.727905,255.637537,,0,0,0,0,0
28.282,274.727905,254.637537,,0,0,0,0,0
28.284,274.727905,256.637537,,0,0,0,0,0
28.286,273.727905,252.637537,,0,0,0,0,0
28.288,274.727905,253.637537,,0,0,0,0,0
28.29,274.727905,255.637537,,0,0,0,0,0
28.292,275.727905,251.637537,,0,0,0,0,0
28.294,273.727905,253.637537,,0,0,0,0,0
28.296,275.727905,253.637537,,0,0,0,0,0
28.298,275.727905,253.637537,,0,0,0,0,0
28.3,275.727905,254.637537,,0,0,0,0,0
28.302,274.727905,254.637537,,0,0,0,0,0
28.304,276.727905,254.637537,,0,0,0,0,0
