ForceDecks Raw Data Export,2.0
Weight,53.79
Frequency,200
Recording Date,2024-03-06T11:38:06
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 3)"
Analysis Date,2024-03-06T11:38:19
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
42.295,218.888956,-18.613549,-40.739787,-1.349515,0,0,,0.578277,88.175971,4.706311,125.428398,3.376214,-3.443568,1.333131,-2.615291
42.3,216.138956,-19.846262,-41.507392,0.150485,0,0,,0.828277,86.425971,4.206311,124.678398,2.626214,-2.443568,3.083131,-3.115291
42.305,217.138956,-18.055491,-40.82001,-0.349515,0,0,,0.578277,87.425971,5.206311,123.928398,2.876214,-3.443568,2.333131,-2.115291
42.31,215.888956,-19.72681,-41.305908,-0.099515,0,0,,0.328277,86.925971,3.706311,124.928398,1.876214,-1.943568,2.333131,-2.365291
42.315,216.388956,-18.828597,-40.712518,-2.849515,0,0,,0.828277,86.925971,4.706311,123.928398,1.876214,-3.443568,1.583131,-2.865291
42.32,217.888956,-18.698976,-40.432244,0.150485,0,0,,1.078277,87.425971,4.956311,124.428398,2.876214,-2.693568,1.583131,-1.615291
42.325,215.388956,-19.487073,-39.400764,-1.349515,0,0,,1.578277,86.425971,4.206311,123.178398,1.626214,-2.943568,2.333131,-2.365291
42.33,215.638956,-19.321882,-41.603635,0.400485,0,0,,0.078277,86.925971,3.956311,124.678398,2.126214,-2.693568,2.833131,-1.865291
42.335,215.388956,-18.630483,-40.401279,0.150485,0,0,,0.578277,86.925971,4.456311,123.428398,2.876214,-2.693568,2.333131,-2.365291
42.34,217.388956,-17.893275,-38.542617,-3.599515,0,0,,1.578277,87.675971,5.206311,122.928398,2.126214,-3.443568,1.333131,-3.615291
42.345,216.388956,-18.544386,-37.724843,0.400485,0,0,,1.578277,87.675971,4.206311,122.928398,3.376214,-2.943568,2.083131,-2.115291
42.35,215.138956,-18.509202,-40.698647,-0.849515,0,0,,0.328277,86.925971,4.456311,123.428398,2.876214,-3.193568,1.583131,-2.115291
42.355,216.638956,-19.232692,-37.929994,0.150485,0,0,,2.078277,87.175971,4.206311,123.178398,3.376214,-3.443568,2.083131,-1.865291
42.36,215.888956,-18.017598,-38.810412,0.150485,0,0,,0.578277,87.925971,4.206311,123.178398,2.876214,-3.443568,2.083131,-1.365291
42.365,215.638956,-19.321882,-39.604924,-1.099515,0,0,,0.828277,87.175971,3.706311,123.928398,2.876214,-3.193568,1.833131,-2.615291
42.37,216.388956,-19.112807,-39.218681,-0.599515,0,0,,1.328277,87.175971,4.206311,123.678398,2.626214,-2.193568,1.583131,-2.615291
42.375,217.138956,-18.055491,-37.842654,-1.599515,0,0,,0.828277,88.675971,3.956311,123.678398,1.126214,-2.693568,1.583131,-1.615291
42.38,216.888956,-18.21808,-37.141077,-2.349515,0,0,,1.578277,88.175971,4.206311,122.928398,2.626214,-3.193568,1.583131,-3.365291
42.385,215.888956,-17.44786,-37.313115,1.400485,0,0,,0.828277,88.425971,4.206311,122.428398,2.626214,-1.943568,3.083131,-2.365291
42.39,215.888956,-18.302466,-40.30771,0.650485,0,0,,0.828277,86.925971,4.956311,123.178398,2.376214,-2.943568,3.083131,-1.865291
42.395,216.138956,-18.139027,-38.017739,0.400485,0,0,,0.578277,88.425971,3.706311,123.428398,2.376214,-2.443568,2.083131,-1.615291
42.4,217.138956,-18.055491,-36.850202,-1.099515,0,0,,1.828277,88.175971,4.456311,122.678398,1.626214,-2.193568,2.583131,-3.115291
42.405,214.638956,-18.552319,-38.283425,0.400485,0,0,,1.078277,87.175971,3.956311,122.428398,2.626214,-2.693568,1.833131,-1.365291
42.41,217.138956,-18.621948,-37.842654,-1.099515,0,0,,1.828277,87.675971,4.456311,123.178398,2.876214,-3.943568,2.333131,-2.365291
42.415,215.388956,-18.344953,-38.900506,-1.349515,0,0,,0.828277,87.425971,4.206311,122.928398,3.126214,-2.693568,1.333131,-3.115291
42.42,213.888956,-17.611009,-37.662016,-0.599515,0,0,,0.328277,87.925971,3.706311,121.928398,2.626214,-2.693568,1.583131,-2.115291
42.425,214.888956,-18.101444,-37.988175,-1.349515,0,0,,0.828277,87.675971,3.956311,122.428398,2.126214,-2.693568,1.083131,-1.865291
