ForceDecks Raw Data Export,1.0
Weight,53.79
Frequency,500
Recording Date,2024-03-06T11:35:35
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 1)"
Analysis Date,2024-03-11T16:58:40
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Left,Right,,Acceleration,Velocity,Height,Power,Impulse
21.634,272.905624,258.035272,,0,0,0,0,0
21.636,271.905624,261.035272,,0,0,0,0,0
21.638,272.905624,259.035272,,0,0,0,0,0
21.64,271.905624,257.035272,,0,0,0,0,0
21.642,272.905624,259.035272,,0,0,0,0,0
21.644,272.905624,258.035272,,0,0,0,0,0
21.646,271.905624,258.035272,,0,0,0,0,0
21.648,274.905624,257.035272,,0,0,0,0,0
21.65,272.905624,258.035272,,0,0,0,0,0
21.652,273.905624,255.035272,,0,0,0,0,0
21.654,273.905624,259.035272,,0,0,0,0,0
21.656,274.905624,258.035272,,0,0,0,0,0
21.658,272.905624,257.035272,,0,0,0,0,0
21.66,274.905624,259.035272,,0,0,0,0,0
21.662,274.905624,256.035272,,0,0,0,0,0
21.664,273.905624,256.035272,,0,0,0,0,0
21.666,274.905624,257.035272,,0,0,0,0,0
21.668,274.905624,256.035272,,0,0,0,0,0
21.67,275.905624,256.035272,,0,0,0,0,0
21.672,274.905624,255.035272,,0,0,0,0,0
21.674,276.905624,257.035272,,0,0,0,0,0
21.676,278.905624,256.035272,,0,0,0,0,0
21.678,276.905624,259.035272,,0,0,0,0,0
21.68,276.905624,257.035272,,0,0,0,0,0
21.682,277.905624,256.035272,,0,0,0,0,0
21.684,276.905624,258.035272,,0,0,0,0,0
21.686,277.905624,258.035272,,0,0,0,0,0
21.688,277.905624,260.035272,,0,0,0,0,0
21.69,278.905624,256.035272,,0,0,0,0,0
21.692,275.905624,256.035272,,0,0,0,0,0
21.694,277.905624,258.035272,,0,0,0,0,0
21.696,276.905624,257.035272,,0,0,0,0,0
21.698,279.905624,258.035272,,0,0,0,0,0
21.7,278.905624,259.035272,,0,0,0,0,0
21.702,279.905624,258.035272,,0,0,0,0,0
21.704,279.905624,256.035272,,0,0,0,0,0
21.706,280.905624,258.035272,,0,0,0,0,0
21.708,277.905624,258.035272,,0,0,0,0,0
21.71,277.905624,259.035272,,0,0,0,0,0
21.712,277.905624,258.035272,,0,0,0,0,0
21.714,277.905624,259.035272,,0,0,0,0,0
21.716,278.905624,259.035272,,0,0,0,0,0
21.718,276.905624,260.035272,,0,0,0,0,0
21.72,277.905624,260.035272,,0,0,0,0,0
21.722,276.905624,259.035272,,0,0,0,0,0
21.724,275.905624,260.035272,,0,0,0,0,0
21.726,278.905624,259.035272,,0,0,0,0,0
21.728,279.905624,260.035272,,0,0,0,0,0
21.73,278.905624,257.035272,,0,0,0,0,0
21.732,277.905624,258.035272,,0,0,0,0,0
21.734,276.905624,257.035272,,0,0,0,0,0
21.736,277.905624,260.035272,,0,0,0,0,0
21.738,278.905624,259.035272,,0,0,0,0,0
21.74,280.905624,258.035272,,0,0,0,0,0
21.742,279.905624,258.035272,,0,0,0,0,0
21.744,279.905624,259.035272,,0,0,0,0,0
21.746,283.905624,258.035272,,0,0,0,0,0
21.748,282.905624,257.035272,,0,0,0,0,0
21.75,280.905624,257.035272,,0,0,0,0,0
21.752,281.905624,256.035272,,0,0,0,0,0
21.754,281.905624,258.035272,,0,0,0,0,0
21.756,282.905624,257.035272,,0,0,0,0,0
21.758,284.905624,257.035272,,0,0,0,0,0
21.76,281.905624,255.035272,,0,0,0,0,0
21.762,282.905624,256.035272,,0,0,0,0,0
21.764,281.905624,257.035272,,0,0,0,0,0
21.766,281.905624,254.035272,,0,0,0,0,0
21.768,281.905624,256.035272,,0,0,0,0,0
21.77,283.905624,257.035272,,0,0,0,0,0
21.772,282.905624,255.035272,,0,0,0,0,0
21.774,281.905624,254.035272,,0,0,0,0,0
21.776,282.905624,258.035272,,0,0,0,0,0
21.778,284.905624,256.035272,,0,0,0,0,0
21.78,281.905624,256.035272,,0,0,0,0,0
21.782,283.905624,257.035272,,0,0,0,0,0
21.784,280.905624,257.035272,,0,0,0,0,0
21.786,282.905624,256.035272,,0,0,0,0,0
21.788,283.905624,258.035272,,0,0,0,0,0
21.79,282.905624,256.035272,,0,0,0,0,0
21.792,283.905624,257.035272,,0,0,0,0,0
21.794,281.905624,257.035272,,0,0,0,0,0
21.796,284.905624,257.035272,,0,0,0,0,0
21.798,283.905624,258.035272,,0,0,0,0,0
21.8,284.905624,258.035272,,0,0,0,0,0
21.802,283.905624,257.035272,,0,0,0,0,0
21.804,281.905624,258.035272,,0,0,0,0,0
21.806,284.905624,256.035272,,0,0,0,0,0
21.808,282.905624,256.035272,,0,0,0,0,0
21.81,281.905624,257.035272,,0,0,0,0,0
21.812,280.905624,255.035272,,0,0,0,0,0
21.814,283.905624,257.035272,,0,0,0,0,0
21.816,280.905624,258.035272,,0,0,0,0,0
21.818,280.905624,257.035272,,0,0,0,0,0
21.82,279.905624,255.035272,,0,0,0,0,0
21.822,282.905624,255.035272,,0,0,0,0,0
21.824,281.905624,257.035272,,0,0,0,0,0
21.826,281.905624,254.035272,,0,0,0,0,0
21.828,283.905624,256.035272,,0,0,0,0,0
21.83,281.905624,254.035272,,0,0,0,0,0
21.832,282.905624,255.035272,,0,0,0,0,0
21.834,281.905624,256.035272,,0,0,0,0,0
21.836,281.905624,255.035272,,0,0,0,0,0
21.838,282.905624,254.035272,,0,0,0,0,0
21.84,283.905624,254.035272,,0,0,0,0,0
21.842,282.905624,254.035272,,0,0,0,0,0
21.844,283.905624,255.035272,,0,0,0,0,0
21.846,281.905624,255.035272,,0,0,0,0,0
21.848,281.905624,255.035272,,0,0,0,0,0
21.85,282.905624,257.035272,,0,0,0,0,0
21.852,280.905624,253.035272,,0,0,0,0,0
21.854,282.905624,255.035272,,0,0,0,0,0
21.856,281.905624,256.035272,,0,0,0,0,0
