ForceDecks Raw Data Export,2.0
Weight,53.79
Frequency,200
Recording Date,2024-03-06T11:40:55
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 1)"
Analysis Date,2024-03-06T11:41:14
AthleteId,76ea55ee-bf21-4e4a-aacb-c4f8484e7d7c

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
3.395,1.638956,0,0,146.650485,18.55993,-58.463559,,0.828277,1.175971,-0.793689,0.428398,44.876214,8.556432,75.833131,17.384709
3.4,-2.111044,0,0,147.650485,20.100325,-61.71642,,-0.421723,-0.324029,-0.793689,-0.571602,44.626214,8.056432,77.833131,17.134709
3.405,-0.111044,0,0,146.400485,20.481987,-56.723407,,-0.671723,-0.074029,0.456311,0.178398,44.626214,9.306432,76.083131,16.384709
3.41,0.888956,0,0,146.400485,20.061906,-61.875371,,-0.171723,0.675971,0.206311,0.178398,43.626214,8.556432,76.583131,17.634709
3.415,0.888956,0,0,146.650485,19.818024,-58.463559,,0.078277,0.675971,-0.043689,0.178398,45.376214,8.056432,77.083131,16.134709
3.42,0.138956,0,0,145.650485,19.109602,-56.645601,,-0.421723,0.175971,-0.043689,0.428398,44.376214,9.306432,74.833131,17.134709
3.425,-0.111044,0,0,144.150485,18.455178,-58.730009,,0.328277,-0.324029,0.206311,-0.321602,43.876214,8.556432,74.333131,17.384709
3.43,2.388956,0,0,147.650485,18.434229,-59.527128,,0.578277,1.175971,-0.043689,0.678398,45.626214,7.806432,77.083131,17.134709
3.435,-0.611044,0,0,147.150485,18.078927,-55.335933,,-0.171723,-1.074029,0.456311,0.178398,45.876214,8.806432,75.583131,16.884709
3.44,-0.111044,0,0,146.900485,17.481718,-57.263829,,-0.171723,0.425971,0.206311,-0.571602,45.626214,8.306432,75.583131,17.384709
3.445,2.388956,0,0,147.650485,17.60118,-57.337836,,0.078277,1.175971,0.456311,0.678398,45.626214,8.556432,75.833131,17.634709
3.45,1.638956,0,0,149.400485,17.600832,-59.911682,,-0.421723,0.175971,0.456311,1.428398,45.626214,8.306432,77.083131,18.384709
3.455,2.138956,0,0,150.150485,17.308121,-56.383163,,0.578277,0.675971,0.456311,0.428398,45.876214,9.556432,76.083131,18.634709
3.46,1.138956,0,0,149.900485,17.542123,-59.711844,,0.328277,0.175971,0.206311,0.428398,46.126214,8.056432,77.583131,18.134709
3.465,1.638956,0,0,148.900485,17.246907,-57.941949,,0.078277,0.675971,-0.043689,0.928398,46.126214,8.306432,76.583131,17.884709
3.47,0.138956,0,0,148.400485,17.719435,-58.863246,,-0.421723,0.175971,-0.293689,0.678398,45.626214,8.306432,76.583131,17.884709
3.475,-0.111044,0,0,149.900485,16.721579,-56.117793,,0.078277,-0.324029,-0.293689,0.428398,46.626214,8.806432,76.333131,18.134709
3.48,3.638956,0,0,147.650485,19.683801,-57.337836,,0.578277,1.175971,0.956311,0.928398,45.126214,9.056432,76.583131,16.884709
3.485,1.888956,0,0,146.150485,18.623426,-57.189063,,-0.171723,0.175971,0.956311,0.928398,45.626214,8.056432,76.083131,16.384709
3.49,1.638956,0,0,148.900485,16.420852,-61.560137,,0.828277,0.675971,-0.293689,0.428398,45.876214,7.306432,77.083131,18.634709
3.495,-1.611044,0,0,146.650485,18.55993,-59.198299,,0.078277,-0.574029,-0.543689,-0.571602,44.626214,8.556432,75.833131,17.634709
3.5,1.388956,0,0,146.400485,16.701262,-58.931392,,0.328277,-0.324029,0.706311,0.678398,45.126214,8.056432,75.083131,18.134709
3.505,-0.361044,0,0,148.150485,17.126659,-58.598926,,-0.421723,-0.074029,0.706311,-0.571602,45.626214,8.306432,76.083131,18.134709
3.51,1.638956,0,0,147.650485,17.184656,-60.986656,,0.578277,0.425971,-0.043689,0.678398,45.626214,7.306432,76.833131,17.884709
3.515,1.138956,0,0,146.150485,16.94023,-58.663571,,0.578277,0.175971,-0.043689,0.428398,45.626214,7.556432,75.583131,17.384709
3.52,-0.111044,0,0,145.650485,18.265115,-57.385386,,-0.421723,0.175971,0.456311,-0.321602,45.626214,7.806432,75.833131,16.384709
3.525,0.888956,0,0,142.650485,16.493619,-59.347568,,0.328277,-0.324029,0.456311,0.428398,44.626214,7.056432,73.833131,17.134709
3.53,-0.861044,0,0,142.650485,16.924743,-60.10291,,-0.921723,-0.574029,0.206311,0.428398,44.126214,7.306432,73.833131,17.384709
3.535,0.638956,0,0,141.650485,18.346727,-60.527215,,0.328277,0.675971,-0.043689,-0.321602,43.376214,7.556432,73.833131,16.884709
3.54,1.388956,0,0,141.650485,16.610058,-59.005864,,0.578277,0.675971,0.206311,-0.071602,44.376214,7.056432,73.333131,16.884709
3.545,1.638956,0,0,140.900485,17.789668,-60.467033,,-0.421723,0.425971,0.706311,0.928398,43.876214,6.806432,73.833131,16.384709
3.55,2.138956,0,0,139.150485,17.792412,-61.614656,,0.078277,1.175971,0.206311,0.678398,42.876214,6.806432,72.833131,16.634709
3.555,0.888956,0,0,138.650485,16.525891,-60.282583,,-0.421723,-0.074029,0.706311,0.678398,43.626214,6.306432,72.333131,16.384709
3.56,-0.611044,0,0,137.900485,15.500836,-57.87568,,-0.671723,0.175971,-0.543689,0.428398,43.876214,6.556432,71.083131,16.384709
3.565,2.888956,0,0,138.400485,17.222287,-60.780743,,0.578277,1.675971,-0.293689,0.928398,43.126214,6.556432,72.333131,16.384709
3.57,2.138956,0,0,140.150485,15.910204,-61.175024,,0.578277,-0.074029,0.456311,1.178398,43.626214,6.556432,72.583131,17.384709
3.575,0.888956,0,0,141.400485,16.421958,-57.967158,,0.078277,0.175971,0.456311,0.178398,44.376214,7.306432,72.833131,16.884709
3.58,-0.611044,0,0,139.900485,17.916827,-59.358867,,0.078277,-0.074029,-0.793689,0.178398,43.626214,7.056432,73.083131,16.134709
3.585,0.388956,0,0,142.900485,16.679949,-59.620752,,-0.421723,-0.074029,0.456311,0.428398,44.876214,6.806432,74.333131,16.884709
3.59,2.388956,0,0,143.150485,16.43601,-57.634868,,0.828277,-0.324029,0.456311,1.428398,45.376214,7.056432,74.083131,16.634709
3.595,2.388956,0,0,141.900485,15.930691,-57.762906,,-0.421723,0.925971,1.206311,0.678398,44.876214,7.056432,73.083131,16.884709
3.6,-0.861044,0,0,142.900485,15.81921,-55.850645,,0.328277,0.175971,-1.043689,-0.321602,45.376214,7.556432,73.083131,16.884709
3.605,1.888956,0,0,141.650485,15.307557,-59.005864,,0.078277,0.675971,-0.293689,1.428398,44.626214,6.806432,72.833131,17.384709
3.61,-0.111044,0,0,139.650485,17.288324,-59.079346,,-0.421723,-0.574029,0.456311,0.428398,43.376214,7.306432,72.333131,16.634709
3.615,1.138956,0,0,139.150485,16.908477,-61.614656,,0.328277,0.175971,-0.043689,0.678398,43.626214,6.056432,73.083131,16.384709
3.62,0.638956,0,0,140.400485,15.662858,-57.612581,,-0.171723,-0.324029,0.456311,0.678398,44.626214,6.806432,72.333131,16.634709
3.625,0.638956,0,0,139.400485,17.539916,-58.798822,,-0.421723,0.175971,0.206311,0.678398,43.626214,7.056432,72.583131,16.134709
3.63,1.388956,0,0,140.400485,17.414988,-60.682371,,0.828277,-0.574029,0.456311,0.678398,43.376214,7.056432,73.083131,16.884709
3.635,0.638956,0,0,138.150485,17.476036,-59.720813,,0.078277,-0.824029,0.456311,0.928398,42.876214,7.056432,71.833131,16.384709
3.64,-0.361044,0,0,137.900485,15.054862,-61.782483,,0.578277,-0.074029,-0.293689,-0.571602,43.626214,5.556432,71.833131,16.884709
3.645,1.138956,0,0,134.150485,16.163362,-63.107929,,-0.671723,1.425971,-0.293689,0.678398,42.126214,5.306432,70.583131,16.134709
3.65,-1.111044,0,0,135.900485,15.728956,-61.898854,,-0.421723,0.675971,-0.793689,-0.571602,42.876214,5.556432,71.083131,16.384709
3.655,1.638956,0,0,135.150485,16.043766,-63.438243,,0.328277,0.175971,-0.043689,1.178398,41.626214,6.056432,70.333131,17.134709
3.66,0.638956,0,0,134.400485,18.19244,-61.787979,,-0.421723,1.175971,-0.293689,0.178398,41.626214,6.306432,70.833131,15.634709
3.665,3.638956,0,0,133.150485,15.360987,-61.154184,,0.328277,1.925971,0.706311,0.678398,42.376214,5.306432,69.583131,15.884709
3.67,2.388956,0,0,132.400485,15.215751,-61.093691,,0.578277,0.675971,0.456311,0.678398,42.126214,5.306432,69.083131,15.884709
3.675,0.888956,0,0,130.900485,16.329755,-63.440058,,0.328277,0.425971,-0.293689,0.428398,41.126214,5.056432,69.083131,15.634709
3.68,2.138956,0,0,130.900485,15.39011,-65.909491,,0.328277,0.675971,0.456311,0.678398,41.376214,4.056432,69.583131,15.884709
3.685,0.888956,0,0,130.650485,16.125641,-69.746846,,0.078277,0.425971,-0.293689,0.678398,40.626214,3.556432,70.333131,16.134709
3.69,0.888956,0,0,131.150485,14.657382,-67.837792,,0.078277,-1.074029,0.706311,1.178398,41.376214,3.556432,69.833131,16.384709
3.695,0.638956,0,0,131.900485,15.27343,-70.311222,,-0.421723,0.425971,0.956311,-0.321602,40.876214,3.556432,70.583131,16.884709
3.7,1.138956,0,0,131.400485,14.395478,-70.578768,,0.078277,0.675971,0.456311,-0.071602,40.626214,3.556432,69.833131,17.384709
3.705,1.888956,0,0,131.150485,15.595236,-69.480943,,0.578277,0.425971,0.206311,0.678398,40.376214,4.056432,69.833131,16.884709
3.71,2.138956,0,0,126.900485,15.875218,-73.930642,,0.328277,0.675971,0.456311,0.678398,39.126214,2.556432,69.083131,16.134709
3.715,0.888956,0,0,128.900485,18.014461,-71.111713,,0.078277,0.675971,-0.293689,0.428398,39.126214,4.056432,69.833131,15.884709
3.72,-0.361044,0,0,129.900485,16.928904,-72.223243,,-0.421723,0.175971,-0.293689,0.178398,39.626214,3.556432,70.333131,16.384709
3.725,0.638956,0,0,129.150485,17.265307,-73.059805,,-0.421723,0.675971,0.956311,-0.571602,39.626214,3.056432,70.583131,15.884709
3.73,-0.861044,0,0,129.400485,16.519048,-74.167684,,-1.671723,0.175971,-0.043689,0.678398,39.376214,3.056432,70.333131,16.634709
3.735,-0.361044,0,0,128.650485,16.37633,-76.693915,,-0.421723,-0.324029,0.956311,-0.571602,39.126214,2.306432,70.583131,16.634709
3.74,0.138956,0,0,128.400485,20.000491,-77.262826,,0.578277,-0.324029,-0.293689,0.178398,38.126214,3.056432,71.583131,15.634709
3.745,2.638956,0,0,129.150485,16.789119,-80.568488,,0.828277,0.675971,0.456311,0.678398,38.376214,2.056432,71.333131,17.384709
3.75,2.638956,0,0,127.150485,17.53688,-77.598676,,0.328277,0.425971,0.456311,1.428398,38.376214,2.306432,70.333131,16.134709
3.755,2.138956,0,0,124.400485,19.654849,-83.211768,,1.328277,0.675971,-0.293689,0.428398,36.376214,1.806432,70.333131,15.884709
3.76,1.138956,0,0,125.400485,18.026827,-83.407447,,0.578277,0.175971,-0.293689,0.678398,37.126214,1.306432,70.583131,16.384709
3.765,-0.111044,0,0,124.900485,17.114207,-82.015969,,-0.421723,0.675971,-0.293689,-0.071602,37.376214,1.306432,69.833131,16.384709
3.77,0.638956,0,0,122.650485,18.180302,-84.838305,,0.328277,-0.074029,-0.043689,0.428398,36.126214,1.056432,69.333131,16.134709
3.775,2.138956,0,0,123.650485,21.514859,-82.409376,,0.828277,-0.074029,0.456311,0.928398,35.876214,2.306432,70.333131,15.134709
3.78,1.138956,0,0,121.150485,17.390131,-87.667493,,0.578277,-0.574029,0.456311,0.678398,35.876214,0.056432,69.083131,16.134709
3.785,0.138956,0,0,123.150485,19.604655,-85.368801,,0.078277,-0.574029,-0.043689,0.678398,36.376214,0.806432,70.583131,15.384709
3.79,1.638956,0,0,121.150485,20.43593,-84.999324,,-0.171723,-0.574029,0.956311,1.428398,35.876214,0.806432,69.833131,14.634709
3.795,-1.361044,0,0,124.900485,19.083775,-88.917463,,-0.421723,-0.824029,-0.293689,0.178398,35.876214,0.806432,71.333131,16.884709
3.8,-0.111044,0,0,124.400485,17.677365,-89.274847,,-0.421723,0.175971,0.456311,-0.321602,36.626214,-0.193568,71.333131,16.634709
3.805,0.138956,0,0,125.650485,17.746233,-94.818252,,-0.421723,0.925971,0.206311,-0.571602,35.626214,-0.443568,72.333131,18.134709
3.81,0.388956,0,0,126.900485,17.813744,-89.214271,,-0.671723,-0.324029,0.706311,0.678398,36.876214,0.306432,72.333131,17.384709
3.815,-0.361044,0,0,123.400485,19.814126,-94.36417,,0.078277,0.425971,-0.793689,-0.071602,35.376214,-0.693568,72.333131,16.384709
3.82,2.138956,0,0,125.400485,18.026827,-95.436906,,0.328277,0.675971,0.456311,0.678398,35.876214,-0.943568,72.833131,17.634709
3.825,-0.111044,0,0,124.400485,18.666107,-94.471772,,0.328277,-0.574029,0.206311,-0.071602,35.626214,-0.693568,72.333131,17.134709
3.83,0.638956,0,0,123.400485,20.312504,-96.983689,,0.078277,-0.074029,-0.043689,0.678398,34.626214,-0.693568,72.583131,16.884709
3.835,1.388956,0,0,120.400485,20.307832,-102.085007,,0.078277,0.675971,0.456311,0.178398,33.626214,-1.943568,72.083131,16.634709
3.84,0.138956,0,0,120.400485,18.264651,-100.295147,,-0.921723,-0.574029,0.956311,0.678398,34.876214,-2.693568,71.833131,16.384709
3.845,0.888956,0,0,123.400485,19.315749,-96.983689,,-0.421723,0.175971,0.206311,0.928398,34.376214,-0.443568,71.833131,17.634709
3.85,-0.611044,0,0,122.400485,17.96621,-99.536651,,-0.421723,-0.074029,-0.293689,0.178398,35.126214,-2.193568,72.333131,17.134709
3.855,2.888956,0,0,121.400485,16.594438,-100.356554,,0.828277,-0.324029,0.706311,1.678398,34.626214,-2.193568,71.083131,17.884709
3.86,0.888956,0,0,122.150485,20.268629,-99.299313,,-0.421723,0.675971,0.456311,0.178398,34.376214,-1.443568,72.583131,16.634709
3.865,3.888956,0,0,121.650485,18.835295,-97.050244,,1.578277,0.925971,-0.043689,1.428398,34.876214,-1.443568,71.583131,16.634709
3.87,2.138956,0,0,122.650485,18.681726,-98.894507,,0.328277,0.175971,0.956311,0.678398,34.376214,-1.193568,71.833131,17.634709
3.875,2.888956,0,0,123.150485,17.607099,-97.618043,,0.828277,0.175971,0.956311,0.928398,35.126214,-1.443568,71.833131,17.634709
3.88,-0.861044,0,0,124.150485,16.969912,-95.095958,,-0.421723,-0.074029,-0.793689,0.428398,36.376214,-1.693568,72.333131,17.134709
3.885,-0.111044,0,0,124.150485,17.960645,-90.756466,,-0.421723,0.425971,0.456311,-0.571602,36.876214,-0.943568,72.083131,16.134709
3.89,-0.611044,0,0,127.400485,16.778373,-94.784445,,0.828277,-0.574029,-0.543689,-0.321602,36.876214,-1.193568,73.583131,18.134709
3.895,1.388956,0,0,128.650485,19.244566,-95.119807,,0.328277,-0.074029,0.456311,0.678398,36.126214,-0.193568,74.583131,18.134709
3.9,-0.361044,0,0,129.900485,18.349222,-89.642347,,-0.921723,0.425971,-0.543689,0.678398,38.126214,-0.193568,74.833131,17.134709
3.905,2.388956,0,0,134.150485,16.621802,-88.007206,,0.328277,-0.074029,0.456311,1.678398,39.126214,0.556432,75.583131,18.884709
3.91,-0.111044,0,0,133.400485,17.406779,-85.674983,,0.078277,0.175971,-0.543689,0.178398,39.126214,1.056432,75.083131,18.134709
3.915,-1.361044,0,0,135.150485,15.13367,-84.166988,,0.328277,-1.074029,-0.543689,-0.071602,40.376214,0.806432,75.083131,18.884709
3.92,0.638956,0,0,137.400485,17.795227,-87.886038,,0.328277,0.175971,0.706311,-0.571602,39.626214,1.056432,77.583131,19.134709
3.925,-0.111044,0,0,138.150485,16.140536,-83.899158,,0.578277,0.175971,-0.793689,-0.071602,40.876214,1.306432,76.833131,19.134709
3.93,1.888956,0,0,140.400485,16.976956,-82.938348,,0.578277,0.675971,0.456311,0.178398,41.626214,1.556432,78.333131,18.884709
3.935,0.888956,0,0,141.900485,17.6643,-81.302289,,-0.421723,0.175971,0.456311,0.678398,41.876214,2.306432,78.833131,18.884709
3.94,1.388956,0,0,144.400485,14.377187,-79.894706,,0.578277,0.925971,-0.293689,0.178398,43.626214,1.806432,78.833131,20.134709
3.945,-1.361044,0,0,146.650485,17.301837,-79.036284,,0.078277,-0.824029,-0.793689,0.178398,42.876214,3.556432,80.083131,20.134709
3.95,0.638956,0,0,147.400485,16.170726,-77.53763,,-0.171723,-0.324029,0.706311,0.428398,43.626214,3.556432,79.833131,20.384709
3.955,-0.111044,0,0,150.400485,16.257081,-77.423848,,-0.671723,0.175971,-0.293689,0.678398,44.376214,3.806432,81.333131,20.884709
3.96,1.138956,0,0,152.400485,15.23665,-73.579715,,0.328277,-0.324029,0.206311,0.928398,46.126214,4.056432,81.583131,20.634709
3.965,1.138956,0,0,158.400485,15.047762,-71.472851,,-0.421723,0.175971,-0.293689,1.678398,48.126214,4.806432,84.083131,21.384709
3.97,0.638956,0,0,164.900485,15.200518,-67.348706,,0.578277,-0.074029,0.456311,-0.321602,49.626214,7.056432,85.583131,22.634709
3.975,0.388956,0,0,169.900485,14.753182,-69.806065,,-0.421723,0.425971,-0.043689,0.428398,50.876214,6.556432,88.583131,23.884709
3.98,-0.111044,0,0,174.650485,13.119476,-65.748225,,-0.921723,1.175971,-1.043689,0.678398,53.376214,7.306432,89.333131,24.634709
3.985,0.888956,0,0,180.650485,14.385917,-64.160964,,0.078277,0.175971,0.206311,0.428398,54.626214,8.806432,92.083131,25.134709
3.99,0.138956,0,0,185.150485,14.700598,-58.527847,,-0.421723,0.425971,-0.293689,0.428398,56.876214,10.556432,93.083131,24.634709
3.995,0.888956,0,0,191.650485,14.202014,-61.602815,,-0.421723,0.425971,0.456311,0.428398,57.376214,11.056432,95.833131,27.384709
4,0.888956,0,0,197.400485,14.255653,-59.535489,,-0.671723,0.425971,0.706311,0.428398,59.376214,12.056432,98.083131,27.884709
4.005,0.888956,0,0,200.400485,13.73536,-58.644241,,0.578277,0.425971,0.456311,-0.571602,60.876214,12.056432,99.333131,28.134709
4.01,-0.111044,0,0,207.400485,13.864832,-56.664932,,0.328277,-1.074029,0.456311,0.178398,62.876214,13.556432,101.833131,29.134709
4.015,0.638956,0,0,213.650485,13.603165,-56.268112,,-0.671723,0.175971,0.456311,0.678398,64.376214,14.556432,104.083131,30.634709
4.02,1.638956,0,0,219.400485,13.106502,-56.021227,,0.328277,0.425971,0.456311,0.428398,66.126214,15.056432,106.333131,31.884709
4.025,0.388956,0,0,224.150485,13.514683,-55.55513,,0.828277,0.175971,-0.543689,-0.071602,67.876214,15.306432,109.083131,31.884709
4.03,-0.111044,0,0,230.400485,12.480758,-57.087919,,-0.671723,0.175971,-0.293689,0.678398,68.876214,15.806432,111.083131,34.634709
4.035,-0.111044,0,0,235.650485,13.899071,-53.758469,,-0.421723,0.675971,-0.293689,-0.071602,70.376214,18.056432,113.083131,34.134709
4.04,0.638956,0,0,241.150485,14.347153,-55.660097,,0.328277,0.425971,-0.043689,-0.071602,71.126214,18.306432,116.333131,35.384709
4.045,0.388956,0,0,243.400485,15.098872,-55.366916,,0.328277,-0.324029,-0.293689,0.678398,71.376214,19.056432,117.583131,35.384709
