ForceDecks Raw Data Export,2.0
Weight,84.65
Frequency,200
Recording Date,2024-03-11T15:37:07
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 3)"
Analysis Date,2024-03-11T15:37:25
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
57.42,337.921114,2.299642,-46.914056,-0.075406,0,0,,73.86891,58.309165,113.810325,91.932715,3.890371,-3.88051,4.035963,-4.12123
57.425,337.921114,2.117646,-47.551779,-0.325406,0,0,,74.36891,57.309165,114.560325,91.682715,3.640371,-3.88051,3.785963,-3.87123
57.43,332.921114,2.334179,-48.265939,0.174594,0,0,,72.86891,56.309165,113.310325,90.432715,3.640371,-3.13051,4.035963,-4.37123
57.435,329.921114,3.287445,-46.092079,-1.575406,0,0,,72.11891,57.559165,111.810325,88.432715,3.390371,-3.38051,3.535963,-5.12123
57.44,326.671114,3.22602,-46.385721,-1.575406,0,0,,71.36891,56.809165,110.810325,87.682715,3.640371,-4.38051,3.285963,-4.12123
57.445,324.421114,2.964041,-46.20923,0.174594,0,0,,70.86891,56.559165,109.560325,87.432715,5.140371,-3.63051,3.285963,-4.62123
57.45,322.671114,3.456608,-45.625017,0.424594,0,0,,70.86891,56.309165,109.560325,85.932715,3.640371,-3.63051,4.285963,-3.87123
57.455,318.421114,3.019892,-45.388008,-2.325406,0,0,,70.11891,55.559165,107.560325,85.182715,3.640371,-4.63051,3.535963,-4.87123
57.46,317.671114,4.672592,-46.003947,-0.325406,0,0,,68.36891,56.559165,108.310325,84.432715,3.640371,-4.63051,5.285963,-4.62123
57.465,312.921114,5.627928,-45.152754,-0.075406,0,0,,66.86891,56.809165,106.810325,82.432715,4.390371,-4.38051,5.035963,-5.12123
57.47,314.171114,5.116153,-44.80162,-1.575406,0,0,,68.11891,56.309165,107.310325,82.432715,3.890371,-4.63051,4.035963,-4.87123
57.475,312.421114,5.046386,-46.259678,0.424594,0,0,,67.61891,55.059165,107.560325,82.182715,3.890371,-4.38051,5.285963,-4.37123
57.48,312.671114,4.747312,-45.705773,0.924594,0,0,,67.61891,55.559165,106.810325,82.682715,4.390371,-3.88051,5.285963,-4.87123
57.485,312.921114,4.841787,-47.21877,-1.075406,0,0,,67.11891,55.059165,107.560325,83.182715,4.390371,-4.63051,4.535963,-5.37123
57.49,315.671114,4.31255,-47.660759,0.424594,0,0,,67.86891,55.059165,108.310325,84.432715,4.390371,-4.88051,5.785963,-4.87123
57.495,316.171114,4.889275,-47.585388,1.174594,0,0,,67.61891,55.559165,108.810325,84.182715,4.390371,-4.38051,5.285963,-4.12123
57.5,314.921114,4.615751,-48.629639,0.174594,0,0,,67.61891,54.309165,109.060325,83.932715,4.140371,-4.63051,5.285963,-4.62123
57.505,316.171114,5.08379,-48.607777,-0.825406,0,0,,67.11891,55.309165,109.310325,84.432715,3.640371,-5.13051,4.785963,-4.12123
57.51,315.171114,4.709656,-51.155148,-0.075406,0,0,,66.36891,53.809165,109.810325,85.182715,5.140371,-4.38051,4.535963,-5.37123
57.515,316.671114,4.881555,-51.253096,0.924594,0,0,,66.86891,53.809165,110.810325,85.182715,5.140371,-5.63051,5.285963,-3.87123
57.52,314.921114,5.396899,-52.735429,-1.575406,0,0,,65.36891,53.559165,110.810325,85.182715,5.640371,-5.38051,4.035963,-5.87123
57.525,317.671114,5.253381,-54.483629,1.174594,0,0,,65.61891,53.059165,112.560325,86.432715,5.390371,-4.38051,5.285963,-5.12123
57.53,315.671114,4.897019,-55.85283,-1.075406,0,0,,65.11891,51.809165,112.310325,86.432715,5.390371,-5.38051,4.785963,-5.87123
