ForceDecks Raw Data Export,2.0
Weight,84.65
Frequency,200
Recording Date,2024-03-11T15:34:54
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 3)"
Analysis Date,2024-03-11T15:35:07
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
29.31,-0.328886,0,0,444.674594,8.889121,-63.318493,,-3.88109,3.309165,-1.939675,2.182715,87.640371,69.36949,169.035963,118.62877
29.315,-0.078886,0,0,446.174594,8.859236,-62.864124,,-3.38109,3.559165,-2.439675,2.182715,88.890371,69.11949,170.035963,118.12877
29.32,-0.828886,0,0,445.924594,9.62274,-64.711614,,-3.13109,2.809165,-2.939675,2.432715,86.640371,69.36949,171.035963,118.87877
29.325,-0.328886,0,0,449.174594,9.621573,-64.60322,,-3.63109,3.059165,-1.189675,1.432715,87.390371,69.86949,172.285963,119.62877
29.33,1.171114,0,0,451.174594,9.033679,-65.749768,,-3.38109,4.059165,-2.189675,2.682715,87.640371,69.11949,173.035963,121.37877
29.335,1.921114,0,0,452.174594,9.693747,-67.034118,,-1.88109,3.309165,-2.439675,2.932715,86.890371,68.86949,175.035963,121.37877
29.34,-0.828886,0,0,455.424594,8.881857,-66.437453,,-2.88109,2.809165,-2.439675,1.682715,88.640371,68.86949,175.285963,122.62877
29.345,0.921114,0,0,458.424594,9.092043,-68.118073,,-3.13109,4.309165,-1.689675,1.432715,87.640371,69.11949,177.035963,124.62877
29.35,-1.078886,0,0,459.924594,9.463543,-68.364468,,-3.13109,2.059165,-2.439675,2.432715,87.390371,69.61949,178.035963,124.87877
29.355,-0.078886,0,0,464.924594,9.229489,-67.861005,,-2.63109,2.559165,-2.189675,2.182715,89.390371,69.86949,180.035963,125.62877
29.36,-0.078886,0,0,466.924594,9.189956,-69.18569,,-3.13109,2.809165,-1.939675,2.182715,88.890371,69.61949,181.285963,127.12877
29.365,-2.078886,0,0,468.424594,9.160527,-70.114273,,-3.38109,2.309165,-2.689675,1.682715,88.140371,69.86949,181.785963,128.62877
29.37,-1.578886,0,0,470.924594,9.242491,-70.428473,,-2.88109,1.809165,-2.939675,2.432715,88.390371,70.11949,183.035963,129.37877
29.375,-0.578886,0,0,471.674594,9.032215,-71.116031,,-3.38109,3.309165,-2.439675,1.932715,88.140371,69.86949,183.285963,130.37877
29.38,-0.078886,0,0,470.674594,8.659414,-71.724978,,-3.38109,3.059165,-1.939675,2.182715,87.890371,69.11949,182.785963,130.87877
29.385,-0.578886,0,0,472.674594,8.622774,-71.193534,,-3.63109,3.309165,-1.939675,1.682715,88.390371,69.86949,183.035963,131.37877
29.39,-1.828886,0,0,472.924594,8.683237,-72.181169,,-3.38109,1.559165,-1.939675,1.932715,88.890371,68.36949,184.785963,130.87877
29.395,2.921114,0,0,474.424594,8.266891,-72.861421,,-2.63109,3.809165,-1.939675,3.682715,88.640371,68.36949,184.785963,132.62877
29.4,0.171114,0,0,476.174594,8.43024,-73.611918,,-3.13109,4.059165,-3.189675,2.432715,88.390371,68.36949,186.035963,133.37877
29.405,-1.328886,0,0,479.674594,8.49694,-73.0748,,-4.63109,2.809165,-1.939675,2.432715,89.390371,69.11949,187.285963,133.87877
29.41,-0.328886,0,0,483.174594,8.689957,-74.775507,,-2.13109,3.059165,-2.939675,1.682715,88.890371,68.86949,189.785963,135.62877
29.415,0.171114,0,0,485.174594,8.147101,-74.023095,,-3.63109,2.809165,-1.939675,2.932715,89.640371,69.61949,189.035963,136.87877
29.42,1.421114,0,0,484.924594,8.46836,-75.949953,,-3.63109,4.059165,-1.939675,2.932715,88.390371,68.61949,190.535963,137.37877
29.425,-0.828886,0,0,488.924594,8.524865,-76.430498,,-3.88109,2.809165,-2.439675,2.682715,88.890371,68.86949,192.535963,138.62877
29.43,0.171114,0,0,492.424594,8.83895,-76.106069,,-4.38109,4.059165,-2.439675,2.932715,89.640371,69.61949,194.285963,138.87877
29.435,1.171114,0,0,495.424594,9.033698,-78.255098,,-3.13109,3.809165,-2.939675,3.432715,88.390371,69.36949,196.535963,141.12877
29.44,1.421114,0,0,497.174594,8.816352,-78.738185,,-3.38109,4.559165,-3.189675,3.432715,88.640371,69.11949,197.285963,142.12877
29.445,-1.078886,0,0,502.424594,8.663024,-79.952794,,-4.63109,2.809165,-3.189675,3.932715,88.890371,69.11949,199.785963,144.62877
29.45,0.671114,0,0,504.674594,8.807192,-79.916595,,-3.38109,3.309165,-2.439675,3.182715,89.640371,69.11949,201.285963,144.62877
29.455,-1.328886,0,0,509.674594,8.479462,-79.132598,,-4.13109,3.059165,-3.189675,2.932715,90.640371,70.61949,201.785963,146.62877
29.46,-0.328886,0,0,513.174594,8.541472,-79.222794,,-4.13109,4.059165,-3.439675,3.182715,91.390371,70.86949,203.535963,147.37877
