ForceDecks Raw Data Export,2.0
Weight,83.54
Frequency,200
Recording Date,2024-03-05T15:55:10
Recording Info,ForceDecks.iOS;1.9.0
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,6263,FDL2-FW2R6-HW3R5,6264 (Post-analysis Trial 3)"
Analysis Date,2024-03-05T15:55:23
AthleteId,41e5656a-cbbc-402c-9ba6-cee5e1b11b36

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right
55.82,-0.202179,0,0,270.48063,9.454974,-55.6756,,-4.437046,5.066586,-4.072639,3.24092,72.765133,27.535109,118.10109,52.079298
55.825,-2.202179,0,0,268.23063,9.190365,-55.94177,,-4.937046,4.066586,-5.072639,3.74092,72.015133,27.285109,116.85109,52.079298
55.83,-0.702179,0,0,263.73063,10.046756,-54.853493,,-4.687046,4.316586,-4.072639,3.74092,71.015133,27.285109,115.35109,50.079298
55.835,-0.702179,0,0,257.48063,9.454643,-56.394228,,-4.437046,4.316586,-4.822639,4.24092,70.015133,25.035109,113.60109,48.829298
55.84,-0.202179,0,0,256.23063,9.620776,-56.038563,,-4.437046,4.316586,-4.322639,4.24092,70.015133,24.785109,113.35109,48.079298
55.845,0.047821,0,0,251.48063,9.680218,-55.168946,,-4.437046,5.066586,-3.822639,3.24092,69.265133,24.285109,111.35109,46.579298
55.85,-0.702179,0,0,246.23063,8.762669,-55.688833,,-4.937046,5.316586,-4.822639,3.74092,68.765133,22.535109,109.35109,45.579298
55.855,-0.452179,0,0,244.98063,10.690182,-54.433574,,-4.437046,5.316586,-5.072639,3.74092,68.515133,23.035109,110.10109,43.329298
55.86,-0.202179,0,0,242.98063,10.018854,-55.325074,,-4.437046,4.816586,-4.822639,4.24092,68.015133,22.285109,109.10109,43.579298
55.865,-1.202179,0,0,243.23063,9.629286,-56.375697,,-4.937046,4.566586,-4.572639,3.74092,68.265133,21.535109,109.60109,43.829298
55.87,-0.452179,0,0,244.23063,9.589859,-54.821323,,-4.937046,4.316586,-4.322639,4.49092,69.265133,21.785109,109.85109,43.329298
55.875,0.547821,0,0,245.23063,9.550754,-55.037156,,-4.687046,4.816586,-3.822639,4.24092,69.265133,22.035109,110.10109,43.829298
55.88,-0.202179,0,0,247.48063,8.097149,-53.883697,,-4.437046,5.316586,-4.822639,3.74092,70.515133,22.285109,109.60109,45.079298
55.885,1.047821,0,0,248.48063,8.55957,-52.365938,,-4.437046,5.816586,-4.822639,4.49092,70.765133,23.285109,109.60109,44.829298
55.89,0.047821,0,0,248.48063,8.55957,-54.967751,,-5.187046,5.566586,-5.072639,4.74092,70.015133,22.535109,110.35109,45.579298
55.895,0.547821,0,0,248.98063,8.789388,-54.424601,,-4.687046,4.566586,-4.322639,4.99092,70.015133,23.035109,110.35109,45.579298
55.9,0.797821,0,0,248.23063,7.205547,-55.240146,,-4.937046,5.566586,-4.322639,4.49092,70.515133,21.785109,109.60109,46.329298
55.905,-0.952179,0,0,248.73063,7.685573,-54.262703,,-4.937046,5.066586,-4.822639,3.74092,70.515133,22.535109,109.60109,46.079298
55.91,-0.702179,0,0,246.98063,7.864533,-55.301589,,-5.187046,5.066586,-4.322639,3.74092,70.015133,21.785109,109.60109,45.579298
55.915,0.547821,0,0,244.48063,6.687186,-55.42636,,-4.437046,5.566586,-4.822639,4.24092,70.765133,20.035109,108.85109,44.829298
55.92,-0.202179,0,0,243.48063,6.967238,-55.211461,,-4.437046,5.316586,-4.822639,3.74092,70.515133,20.035109,108.60109,44.329298
55.925,-2.952179,0,0,241.23063,7.924522,-55.503094,,-5.687046,4.566586,-5.572639,3.74092,69.265133,20.285109,108.10109,43.579298
55.93,-0.202179,0,0,236.23063,7.311234,-56.677859,,-5.687046,4.316586,-3.822639,4.99092,68.265133,18.785109,106.35109,42.829298
55.935,0.297821,0,0,231.48063,6.531378,-58.539115,,-4.437046,5.816586,-5.572639,4.49092,67.515133,16.785109,105.10109,42.079298
55.94,0.297821,0,0,229.98063,6.841391,-57.046854,,-4.437046,4.816586,-4.322639,4.24092,67.515133,17.035109,104.35109,41.079298
55.945,-1.702179,0,0,225.98063,6.418194,-58.056619,,-4.437046,4.316586,-5.072639,3.49092,67.265133,15.285109,103.60109,39.829298
55.95,0.547821,0,0,224.23063,7.153962,-59.71105,,-4.687046,5.566586,-4.822639,4.49092,66.015133,15.035109,103.60109,39.579298
55.955,-1.202179,0,0,225.73063,7.651321,-58.359587,,-6.187046,5.066586,-3.822639,3.74092,66.765133,15.535109,104.35109,39.079298
55.96,0.797821,0,0,227.23063,6.518212,-58.44853,,-3.937046,5.816586,-4.822639,3.74092,67.515133,15.285109,104.35109,40.079298
55.965,-0.702179,0,0,227.98063,6.901408,-58.019935,,-4.937046,4.816586,-5.072639,4.49092,67.265133,16.035109,104.35109,40.329298
55.97,-0.952179,0,0,231.23063,7.20336,-58.369414,,-4.937046,4.066586,-4.322639,4.24092,67.265133,17.035109,105.35109,41.579298
